,video_title,view_count,like_count,comment_count,wikipedia_categories,duration_seconds,comments
530,"USHER, Pheelz - Ruin ",1310479,59941.0,3416,"Music, Pop music, Rhythm and blues",189.0,"['Nice!! 👌🏾', 'Wow nice video.. just sad after the whole Katt Williams and PDiddy... This song is fitting... Ruined me for every black artist... 😢😢', 'That one hit right in the feels and starred Pheelz at the same time', 'Usher don’t miss!! He’s still in the league after all these years 🥰💎♎️', 'Wow what a beautiful song 🎵 😍 ❤️', 'what a movie….african sound will never miss❤', 'Absolute hit.', '2024 comeback year😊 Timberlake, Usher. I hope this tradition save for next year’s.', 'he deserves to perform at the SUPERBOWL', 'Mentor on Afro beat']"
531,Hussam Allabad - Shokran  | حسام اللباد - شكراً,1288413,5039.0,378,Music,242.0,"['شكراً على دعمكم و محبتكم الدائمة…بانتظار رأيكم بالتعليقات', 'اترند طلعلي بتركيا من الرئج على اليوتيوب ماشاءالله خلال 5ايام 1.2مليون تبارك الله 🎉', 'شكرا شكرا شكرا الفنان حسام اللباد غنيع تجنننننن❤❤❤❤', 'جيش حساموو من ع التكتك❤🎉', 'الف مبروووك عل الأغنية جديدة ان شاءالله من نجاح لنجاح أنت فنان بكل معنى الكلمة الله يوفقك يارب \n🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹', 'ماشاء الله عل صوتك واحساسك راااااائع عاااااااش صوتك واحساسك راااااائع اتمنلك التوفيق والنجاح الدائم \nالله يسعدك ويوفقك يارب \n🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹', 'جميل هذا المود استمر عليه ولا تغير', 'رائع بالتوفيق', 'بتجنن❤🎉', 'الحوارنه في مرحلة التتطور الغربي - بضل يخطر ع بالي انو زوجتو ما بتغار عليه ؟']"
532,HAATH VARTHI w @KSHMRmusic  Official Music video Dropping tomorrow 12 PM !! 🏃 🏃 🚨🚨,1229952,188114.0,2317,"Electronic music, Hip hop music, Music",21.0,"['Shemada', 'Mc❤❤❤❤❤❤❤❤❤😮😮😮😮😮😮🎉🎉🎉🎉🎉', '❤❤❤👽👽✌🏻✌🏻🥰❤️', 'https://youtube.com/shorts/E9tr8btpZDs?si=bTp1awThaA7PSY6T', 'MC stand ke aage Koi Kuchh Bol sakta hai kya', 'mc stan pagal', '❤❤❤', '❤❤', ""It's free fire character k😮"", 'Sbko to pta h na mc ka matalab 😂😂😂']"
533,Energy [ 分合 Reunite ] Official Music Video,1311726,24872.0,2372,"Music, Music of Asia, Pop music",245.0,"['Energy 分合\n\n(坤達）\n\n最驕傲 最閃耀 最想要 都還是你\n曾經為你活著\n至今仍未結束 這段旅程\n\n(牛奶)\n\n該嘲笑 該塗銷 該放掉 絕非記憶\n夢想就此停格\n誰都難 協尋 那份快樂\n\n(書偉)\n\n我鼓起勇氣 決定再跟時間交涉\n讓不聽命運的人\n回頭 守護 最初的清澈\n\n(合)\n\n熬過了分分合合\n變成最適合的人\n\n(坤達)\n\n誰相信呢 我相信了\n沒有什麼 能把我們分割\n\n(合)\n\n距離只是讓人\n承認想念的統稱\n\n(阿弟)\n\n愛得太真 愛得太深\n終於這次 我們擁有資格\n不再分合\n\n(書偉)\n\n放不掉 忘不掉 刪不掉 所有際遇\n祝福然後啟程 AH~ (弟)\n寂寞讓人飲恨 一度消沉 (弟)\n\n(Toro+阿弟合音)\n\n想倚靠 想微笑 想擁抱 \n仍然 是你\n前夜祭的永恆 AH~(書)\n我需要有你 重獲新生(書)\n\n(坤達+阿弟合音)\n\n鼓起勇氣 決定不 跟時間講和\n(書+Toro)\n讓不服結局的人\n回頭 延續 純粹 的片刻\n\n(合)\n\n熬過了分分合合\n變成最適合的人\n\n(Toro+牛奶)\n\n誰相信呢 我相信了\n沒有什麼 能把我們分割\n\n(合)\n\n距離只是讓人\n承認想念的統稱\n\n(書偉+牛奶)\n\n愛得太真 愛得太深\n終於這次 我們擁有資格\n不再分合\n\n(阿弟)\n\n感謝失而復得的愛\n\n(牛奶)\n\n再牽你的手\n\n(坤達)\n\n心態更成熟\n\n(阿弟)\n\n愛你再也不忐忑\n\n(牛奶+書偉)\n\n度過了\n\n(合)\n\n分分合合\n不錯過最對的人\n\n(阿弟）\n\n我會記得 永遠記得\n沒有什麼 比現在值得(合)\n\n(合)\n\n經過幾次轉乘\n聚散原來是暖身\n\n(阿弟+坤達)\n\n生命轉折 沒遺憾了\n\n(合)\n\n二刷有你 再參與的人生\n我才完整\n\n(合+書偉ad)\n\n從此不再分合', '希望在辦簽名會最喜歡坤達', 'Energy都能再合體了，蹲一個東方神起3人以上合體不知道有沒有可能😢', '再听到你们的歌，我好开心，期待你们的演唱会。', '相信7年級生一定回憶滿滿，太棒了', '看到五人再次合體\n真的會哭出來欸😂', '完全不覺得經過了4分鐘 不知不覺就聽完了 卻又好像聽了四小時那麼久', 'Energy唱歌好聽合聲超好聽又合體2024還在聽', '聽到這首歌都哭了', '還是好帥']"
534,Phone Mila Ke - Official Music Video | @raftaarmusic #trendingshorts #shortsvideo #dance,946239,37603.0,138,"Music, Music of Asia",32.0,"['একটুও ভালো না', '❤❤❤❤', '😂😂😂', '❤❤❤😮😮😮🥰😍😍🤩😛😋🥲🤭💖💖💖🙊🙊🙈🙈❤🧡💛💚💙💜🤎🖤🤍👌', 'Maza nahi aya bro ab song me', 'I love dance❤❤❤❤', '❤', 'My fev song ❤❤❤😘😘😘', 'Main aapke Badi fan hun kya aap mujhe aapni,, Apne Instagram ki id do na', 'her abs... 🔥 🔥']"
535,Sushant KC - Parkha Na,913066,80595.0,2991,"Music, Music of Asia",242.0,"['When dada writes a break up song, dada writes a break up song! 🙌🏼', 'Best of best sir', 'Susant KC is no. 1 singer in Nepal ❤', 'Aanna lai dinu diyecha sushant bro ley 😊😅', ""It's sounds like saajan ve by Darshan Raval"", 'After so long your song hit me hard broo …. Welcome back with your originality. After bhaagera this song is your comeback song for me ❤❤', 'Why is this song not yet on Spotify????', 'I wish I could say this to her but yeah now she is happy.\nWish her best in life . I will always love her but I won’t say now', 'Kada❤', 'Kada❤']"
536,Lil Yachty - A COLD SUNDAY ,848630,94117.0,3081,"Hip hop music, Music, Soul music",108.0,"['🎉😁🇨🇵😎🥳🌠😂🇻🇮', 'why did no one tell me this dropped FINALLY\nYachty if you see this drop cortex next i beg', 'yeah this a vibe', 'TUFF', 'finally, real rap.', 'FT VALEE 1:23', 'HE ACTUALLY DROPPED IT COMEBACK OF THE CENTURY🗣️🗣️🔥🔥', 'Dude who sits down and play this dafuq bro, he just talking offbeat over a beat, yall lost taste. Lets start here was fire.', 'Pinterest ahh user interface look.', 'The most dynamic one doing it']"
537,Faded  Official Music Video - Illest Morena,874273,9019.0,498,"Hip hop music, Music, Pop music",192.0,"['next sa damo ibabalot ko na din bf ko', '#PDEA', '😎', 'omayyyygoddddddd, i been waiting for this master peice', 'Sarap Ng chocolate mo SA ref 🙂👍', '❤️', '💥💯🍃🫕🧋🎶', 'HAHAHAA🍁👌', '😊😊😊', 'adick']"
538,Kodak Black - 11am In Malibu [Official Music Video],820444,42857.0,3039,"Hip hop music, Music",129.0,"['Kodak a rat junkie', 'Bbm😊', 'Did he dis boosie', 'I can’t stop saying who boosie think he is 😂🔥', ""Bra no lie wasn't feelings this 1 🗣💯"", 'It’s really the other way around cali is 3 hrs behind charlotte but that’s not the point the SONG IS 🔥🔥🔥🔥🔥', 'Oh no not the liquid heroin.', 'I wished that he spoke with more clarity in his voice but it’s still hard', 'Kodak Black went all out on this song. It’s absolutely incredible 🔥🔥🔥🔥', 'KODAK DID IT ALL WITHOUT A DRAKE FEATURE']"
539,Machine Gun Kelly - PRESSURE ,717400,35086.0,1122,"Hip hop music, Music",31.0,"['Ass.', 'Back Rappin itz', 'M.f gunna had his lost his mind,....😅😅😅😅', 'Love MGK & his Music so much awwww❤', '💪🏴', 'I 💚You', '(I believe god had to put me threw hell so that i can learn me a leason)!!!.. Hard dawg 💪💯💪🔥💯💪🔥💯💪🔥💯💪', 'Put you thru Hell?? Thought you were the Rap Devil 😈 😂', 'Manbun is back! Trash', 'I’m confused 🤔 who tf is this guy… bouts to get a pack of M&Ms 😂😂']"
540,DPR ARTIC - Do or Die Feat. DPR IAN ,589247,79991.0,2923,"Electronic music, Music, Music of Asia, Pop music",199.0,"['DPR WELCOMES ARTIC 🔗🔥', 'MUY BUENA', ""Even if it's just a short scene I absolutely loved seeing dabin ❤❤❤❤"", 'The dancer with the sunglasses on is interesting 😎 In peanut butter tears we saw the dentist with sunglasses turn into this  almost plaque doctor looking creature. Also when  DPR live was drinking his shot in summer tights his drink and him turned  Green . There was a party going on and people were dancing. Like in do or die. The next thing that happens is"" boom "". I am pretty sure  Mr insanity was the one wo trapped Ian and live. \n\n1. Because of the flowers \n2. The smoke and Confetti\n3. The ai shot in pbt', 'Omg I love song 🎉', 'I love the dance scenes in the rain so much. This feeling  of letting go,  enjoying the moment besides the hardship. And the sky scenes= feeling of hope ,joy/ freedom. Loyalty and brotherhood ❤', 'DREAM PERFECT REGIME !!!\n\nThe whole Album KINEMA is such a vibe. 🔥🔥🔥\nLooove it ❤💚💙\n\nHere are some things that caught my eyes in ""DO OR DIE ""MV.\n\n♡ obviously the colors : red ❤ green 💚blue 💙but\n also the  color switches from  cold blue 🥶to warm orange tones 🥵 which not only reminds me of the opposites of Mito and Mr insanity but also of the scene in "" No blueberries "" when DPR LIVE appears with the car ""IITE COOL"" and the scene has all of a sudden a warm tone.\n\n[ WELCOME TO THE OTHER SIDE] \n[ I GOT THIS BLUE TO MAKE YOU COME UP] \n\n♡\n Violet plays an important role 💜 🎵 \n\n[ YOUR VIOLET CRAZY IS WHAT I MEANT TO BE ]\n\n♡ Laser\nWe saw them before in Legacy, Summer tights and in other mvs.\n\n♡Rain scene \nSo beautiful and teaser for the new character in miito movie part 1\n\n♡Hand  reaching out (to the light / sky) and moving like you are falling \n\n♡ laying down on the ground like you are sleeping or just got stabbed with a knife \nLive and Ian had similar situations ( parallel  universe)\n\n-♡ smoke scene \nAll 4 ( LIVE, IAN, CREAM AND ARTIC) had it at one point in their MVs.\n\n♡ A lot of scenes from the sky ,shadow, dancing and running :\nso I just danced, 1 shot, know me etc. \n\n♡ Dabin appears on a railroad \nNerves painting,  so I just danced,  ctyl concert clip, etc.\n\n♡ Dabin is wearing Artics clothes (Instagram Teaser ) but with a white  beanie and sunglasses.\nWhite beanie an the sunglasses somehow remind me  A little bit of DEAN in ""Know me"" when he entered  the portal \n\n♡ I don\'t know how to say it in English but like when the face becomes sometimes blurry:\nhappens to all dpr members \n\n♡ streetlight 🚦 going red green \n\n[ BAD COLD.] \n\n♡ Ring on lan\'s Finger is the same one as in "" Diamond + Pearls ""\n\nWhat else hmm 🤔\n\n ♡some  hand gestures are the same as in other mvs like for example the ""seraph pose""\n\n♡ dancing reminds me of ""summer tights"" before boom \n\n♡I saw Ian wear  yellow sunglasses again.\n This reminds me of one scene in nerves.\nMy theory is that  the yellow sunglasses could represent the werewolf/ hybrid ( yellow eyes).\n\n♡ symbol of red eyes \n♡ symbol of  flames and lightning', 'ця пісня прекрасна, я залежна ❤️\u200d🔥', ""I need more of this, it's so addictive and inspiring <3"", '🔥🔥🔥']"
541,MOHA K FT DYSTINCT - DARBA 9ADIYA ,490308,11776.0,116,Music,20.0,"['❤❤❤❤❤❤', 'Some of the lyrics are not true. This is like with the words, but I’m a MoroccoAn', '❤❤❤❤❤❤❤❤❤❤😅😮😢🎉🎉❤❤😂😢😢😢😢😢😮😊😊😊😊😂❤', '🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦❤❤❤❤❤❤', '🇦🇪🇦🇪😍❤❤', '❤❤❤❤', '❤❤❤❤ fa', 'You are the best gays', 'Slayyy', 'Hope Morroco is ganna 2 th at the African Coup Football because i want Algeria be first']"
542,"TOQUEL, LILA - ALLOU ",480383,26120.0,927,"Hip hop music, Music, Pop music",222.0,"['To kaliteriooo', 'Γτ ότι κ να κάνει η λιλαρα είναι πάντα κούκλα σινχαριτιρια είναι φοβερή είναι αλου σε άλλο λεβελ κ το παιδάκι με τα μούσια καλό είναι', 'Προσπάθησα να ακούσω λίγο φωνή στο auto tune της Λίλα.', 'Lila θέλω το πρώτο μας παιδιιιιιιιιι', '😢', 'Boro naa pw pos taxete gamisi ola kai olus super Bruder ich liebe diese Musik', ""Toquel: It's wabbit season"", 'τι φαση ακομα; μαλλον το πραγμα γινεται να γινει και χειροτερο.', 'Φανταστικό κλιπ', 'Όταν ξυπνήσεις θα είμαι όντως... άλλου 😢']"
543,The Warning - S!CK ,442602,44175.0,4557,"Music, Pop music, Rock music",190.0,"[""Boring shit we've already heard a million times."", 'I am old rocker 60s-now but I just love these ladies...they have broken down all music barriers for women and people of other than British and American heritage  🤩🤩🤩🤩😍😍😍 YOU ARE AWESOME !!!', 'Damn 🔥', 'Great song, fun video. Me encanta', ""@Ruisu-San originally posted this analysis on @ashlenamusic, and it's quite brilliant. A must-read for any fans (or even non-fans!) of the song or the band:\r\n\r\n“Sick” is a song about how “sickening” having a superficial, mundane life with no purpose can be.\r\nThe girls are just playing a role in this video of 3 people that are living and loving their mundane lives.\r\nFor example:\r\n“Help me now 'cause I only debase\r\nWhen I see the problem\r\nStaring straight at my face\r\nI wanna kiss it, lick it\r\nMake it my own\r\nWanna taint the color\r\n'Til it's faded and gone”\r\nMeaning: This is about the people that every time they have a problem they only degrade it and don’t confront the issues, they just pretend that nothing is happening. \r\n\r\n“Bleeding just to feel alive\r\nI'm rotting in my place\r\nLife is nothing more than passing time\r\n[Chorus]\r\nGive me violence\r\nKill the silence\r\n'Til it makes me feel\r\n'Til it makes me feel\r\n'Til it makes me feel\r\nSick!”\r\nMeaning: This is about the people that spend their lives focused on their phones or TV, watching all the violence, noise and chaos of the social media, TV shows, news and so on.\r\n\r\n“I wanna make mistakes and live in regret\r\nDon't wanna give, just take\r\nGet out of my head\r\nAnd if I break it, fake it\r\nDon't carе what comes next\r\nIf therе's a price to pay\r\nI'll deal with it when I'm dead”\r\nMeaning: This is about the selfishness of these  people, normally this people want more, they want to be entertained, but they don’t offer anything to anybody. These people don’t care about the consequences of their actions and they just prefer to be fake than being honest.\r\n\r\n“Leave me ruined\r\nShow me that I'm human\r\n'Til it makes me feel\r\n'Til it makes me feel\r\n'Til it makes me feel\r\nSick!”\r\nMeaning: This is about these people knowing that their mundane life is going to leave them ruined and “show me that I’m human” means show me human behavior and show me human imperfection, because that’s all there is nowadays in social media and TV.\r\n\r\nGuys, these girls are very clever to write, they don’t write dumb music. \r\nPay attention to Paulina’s cute dance when they are singing “Give me violence”, “Kill the silence”.\r\nThis has a meaning, they are playing the role of the people that actually enjoy this mundane life, how they see all this TV and social media violence and chaos as something cute and fun.\r\n\r\nAlso the fly has a meaning, that fly is actually representing how annoying these mundane people are, they are everywhere bugging you.\r\n\r\nThe message of this song is that you should live your life to the fullest with a purpose, otherwise you will feel sick!.  This is a great song people!"", ""This song is so addictive and infectious, I'm Ssssiiicccckkkkk"", 'LMFAO', 'Warning: smps', ""This is amazing. I'm so glad I found this band and am a part of the fanbase."", 'Les quedo chingonsisimo!']"
